,average_stress,strain
151,0.06598070766666668,10.000070133333336
152,0.06594404433333333,10.000070133333336
153,0.06590734766666667,10.000070133333336
154,0.06587018066666667,10.000070133333336
155,0.06583320166666666,10.000070133333336
156,0.06579868966666665,10.000070133333336
157,0.06576371233333335,10.000070133333336
158,0.06572869900000002,10.000070133333336
159,0.06569211600000001,10.000070133333336
160,0.06565904833333333,10.000070133333336
161,0.065622104,10.000070133333336
162,0.06559023700000001,10.000070133333336
163,0.065555687,10.000070133333336
164,0.06552147033333335,10.000070133333336
165,0.06548933066666668,10.000070133333336
166,0.06545579933333334,10.000070133333336
167,0.06542310100000001,10.000070133333336
168,0.06539035066666667,10.000070133333336
169,0.06535850366666666,10.000070133333336
170,0.06532674466666667,10.000070133333336
171,0.06529463966666667,10.000070133333336
172,0.06526267866666666,10.000070133333336
173,0.06523134366666668,10.000070133333336
174,0.06519961233333335,10.000070133333336
175,0.06516992666666667,10.000070133333336
176,0.06513824733333333,10.000070133333336
177,0.06510975733333334,10.000070133333336
178,0.06507768866666666,10.000070133333336
179,0.06504825633333333,10.000070133333336
180,0.06501896366666665,10.000070133333336
181,0.06499109333333333,10.000070133333336
182,0.06496066966666666,10.000070133333336
183,0.06493052933333333,10.000070133333336
184,0.064901548,10.000070133333336
185,0.06487248933333334,10.000070133333336
186,0.06484558133333335,10.000070133333336
187,0.06481617833333334,10.000070133333336
188,0.064789143,10.000070133333336
189,0.06475946866666667,10.000070133333336
190,0.06473250233333333,10.000070133333336
191,0.06470405366666666,10.000070133333336
192,0.06467653233333334,10.000070133333336
193,0.06465018900000001,10.000070133333336
194,0.06462114466666667,10.000070133333336
195,0.06459336966666666,10.000070133333336
196,0.06456784633333333,10.000070133333336
197,0.06453994700000001,10.000070133333336
198,0.064511446,10.000070133333336
199,0.06448557166666666,10.000070133333336
200,0.06446028333333334,10.000070133333336
201,0.06443393766666668,10.000070133333336
202,0.06440602299999999,10.000070133333336
203,0.06438238766666665,10.000070133333336
204,0.06435588300000002,10.000070133333336
205,0.06432938666666668,10.000070133333336
206,0.06430306133333333,10.000070133333336
207,0.06427716433333333,10.000070133333336
208,0.06425227200000001,10.000070133333336
209,0.06422824699999999,10.000070133333336
210,0.06420441433333332,10.000070133333336
211,0.06417657166666667,10.000070133333336
212,0.06415208866666665,10.000070133333336
213,0.06412816366666665,10.000070133333336
214,0.06410314833333335,10.000070133333336
215,0.06407863700000001,10.000070133333336
216,0.06405378266666666,10.000070133333336
217,0.06402942333333332,10.000070133333336
218,0.06400611566666667,10.000070133333336
219,0.06398233233333334,10.000070133333336
220,0.06395908533333333,10.000070133333336
221,0.06393564633333335,10.000070133333336
222,0.06391032766666667,10.000070133333336
223,0.06388869866666667,10.000070133333336
224,0.06386474366666667,10.000070133333336
225,0.06384098066666667,10.000070133333336
226,0.06381811166666666,10.000070133333336
227,0.063794763,10.000070133333336
228,0.06377216100000001,10.000070133333336
229,0.06374900199999999,10.000070133333336
230,0.06372593066666667,10.000070133333336
231,0.06370224333333334,10.000070133333336
232,0.063681938,10.000070133333336
233,0.06366003966666667,10.000070133333336
234,0.06363720766666667,10.000070133333336
235,0.06361448666666668,10.000070133333336
236,0.06359382033333333,10.000070133333336
237,0.06356923533333332,10.000070133333336
238,0.063547774,10.000070133333336
239,0.06352777366666666,10.000070133333336
240,0.06350412733333334,10.000070133333336
241,0.06348478466666667,10.000070133333336
242,0.063460532,10.000070133333336
243,0.06343876366666668,10.000070133333336
244,0.06341782633333334,10.000070133333336
245,0.06339652466666666,10.000070133333336
246,0.06337465166666666,10.000070133333336
247,0.06335281466666667,10.000070133333336
248,0.06333205800000001,10.000070133333336
249,0.06331033133333334,10.000070133333336
250,0.06329193966666667,10.000070133333336
251,0.06326934233333334,10.000070133333336
252,0.06324782500000001,10.000070133333336
253,0.063229015,10.000070133333336
254,0.06320796033333333,10.000070133333336
255,0.063185737,10.000070133333336
256,0.063165175,10.000070133333336
257,0.06314534100000001,10.000070133333336
258,0.06312532166666666,10.000070133333336
259,0.06310537266666666,10.000070133333336
260,0.063085843,10.000070133333336
261,0.06306560166666668,10.000070133333336
262,0.06304507233333333,10.000070133333336
263,0.06302668800000001,10.000070133333336
264,0.06300420866666666,10.000070133333336
265,0.06298683000000001,10.000070133333336
266,0.06296676133333334,10.000070133333336
267,0.062945644,10.000070133333336
268,0.062927437,10.000070133333336
269,0.06290892266666666,10.000070133333336
270,0.06288996366666667,10.000070133333336
271,0.062870063,10.000070133333336
272,0.062849889,10.000070133333336
273,0.06283172933333334,10.000070133333336
274,0.06281332300000002,10.000070133333336
275,0.06279255966666668,10.000070133333336
276,0.06277339866666667,10.000070133333336
277,0.062756266,10.000070133333336
278,0.06273764900000002,10.000070133333336
279,0.06271918566666666,10.000070133333336
280,0.06269964433333333,10.000070133333336
281,0.06268098633333334,10.000070133333336
282,0.06266297633333336,10.000070133333336
283,0.062645452,10.000070133333336
284,0.062626024,10.000070133333336
285,0.06260698833333332,10.000070133333336
286,0.06259001333333333,10.000070133333336
287,0.06257111266666666,10.000070133333336
288,0.06255259433333332,10.000070133333336
289,0.06253433633333334,10.000070133333336
290,0.06251852733333332,10.000070133333336
291,0.06249955533333333,10.000070133333336
292,0.062480825666666656,10.000070133333336
293,0.06246410466666666,10.000070133333336
294,0.062444900666666664,10.000070133333336
295,0.06242943033333333,10.000070133333336
296,0.062410594,10.000070133333336
297,0.062392299333333345,10.000070133333336
298,0.062375542333333325,10.000070133333336
299,0.06235944133333333,10.000070133333336
